date;cluster_center_lat;cluster_center_lon;Country/Sea;Region;DAY/NIGHT;cluster_category;cluster_indicators;ndetection;cluster_number;indicators
2025-06-25;73.5633773803711;126.49151611328124;Laptev Sea;;DAY;Unclassified;NH3:1;1;L2_5;
2025-06-25;17.661212921142578;14.45333480834961;Niger;Diffa;DAY;Unclassified;CO:3,CO2:14,NH3:2,SO2:1;20;L2_6;
2025-06-25;20.5950927734375;4.856016159057617;Algeria;Tamanghasset;DAY;Unclassified;CO2:2;2;L2_7;
2025-06-25;26.362268447875977;24.10057258605957;Libya;Al Kufrah;DAY;Unclassified;C2H2:1,CH3OH:1,HCOOH:1,HNO3:1,CO2:1,NH3:1,SO2:3;9;L2_8;
2025-06-25;28.503070831298828;14.898920059204102;Libya;Al Jufrah;DAY;Unclassified;CH3OH:1;1;L2_9;
2025-06-25;31.12836647033692;3.949244499206543;Algeria;Ghardaïa;DAY;Unclassified;C2H4:1,CO2:5;6;L2_10;
2025-06-25;37.51853942871094;14.783337593078612;Italy;Sicily;DAY;Unclassified;SO2:4;4;L2_11;
2025-06-25;45.75510787963867;19.97112464904785;Serbia;Južno-Bački;DAY;Unclassified;CO2:2;2;L2_13;
2025-06-25;11.065272331237791;169.13096618652344;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_14;
2025-06-25;49.970848083496094;173.78985595703125;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_15;
2025-06-25;-66.984375;-107.33116149902344;Southern Ocean;;NIGHT;Unclassified;SO2:2;2;L2_16;
2025-06-25;30.698843002319336;54.78862762451172;Iran;Kerman;NIGHT;Unclassified;CaCO3:2,HNO3:3,CO2:3,NH3:1,SO2:12;21;L2_18;
2025-06-25;-9.416825294494627;-77.82231140136719;Peru;Ancash;NIGHT;Unclassified;NH3:2;2;L2_19;
2025-06-25;32.81816482543945;59.521461486816406;Iran;South Khorasan;DAY;Unclassified;C2H4:2,CaCO3:5,CH3OH:1,HCOOH:4,HNO3:5,CO:37,CO2:30,NH3:14,SO2:33;131;L2_17;
2025-06-25;41.11236953735352;101.81996154785156;China;Nei Mongol;DAY;Unclassified;CO:2,CO2:1;3;L2_20;
2025-06-25;46.9026985168457;92.40428924560548;Mongolia;Hovd;DAY;Unclassified;CO2:1;1;L2_21;
2025-06-25;-24.03670120239257;-130.97860717773438;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_22;
2025-06-25;-24.03044319152832;55.11651611328125;Indian Ocean;;NIGHT;Unclassified;CO2:2;2;L2_23;
2025-06-25;59.80942153930664;-123.76486206054688;Canada;British Columbia;DAY;Unclassified;NH3:1;1;L2_24;
2025-06-25;74.51808166503906;-89.67269134521484;The Northwestern Passages;;DAY;Unclassified;C2H4:1,HNO3:2,NH3:1;4;L2_25;
2025-06-25;34.877662658691406;-114.1072006225586;United States;Arizona;DAY;Unclassified;C2H4:1,HCOOH:1,HNO3:5,CO:1,CO2:4,SO2:2;14;L2_26;
2025-06-25;34.27366256713867;16.582748413085938;Mediterranean Sea - Eastern Basin;;NIGHT;Unclassified;NH3:2;2;L2_12;
2025-06-25;-66.43196105957031;113.78656005859376;Antarctica;;NIGHT;Unclassified;NH3:2;2;L2_27;
2025-06-25;-15.682487487792969;131.9608612060547;Australia;Northern Territory;DAY;Unclassified;CO:2,CO2:1;3;L2_28;
2025-06-25;-43.60868835449219;45.55755233764648;Indian Ocean;;DAY;Unclassified;NH3:2;2;L2_29;
2025-06-25;-6.830829620361328;-53.47754669189453;Brazil;Pará;NIGHT;Unclassified;NH3:2;2;L2_30;
2025-06-25;46.226829528808594;129.23025512695312;China;Heilongjiang;DAY;Unclassified;HCOOH:2;2;L2_31;
2025-06-25;49.73265838623047;115.2717056274414;Mongolia;Dornod;DAY;Unclassified;HCOOH:1,CO:3;4;L2_32;
2025-06-25;51.25762939453125;139.5545196533203;Russian Federation;Khabarovsk;DAY;Unclassified;HCOOH:1;1;L2_33;
2025-06-25;-1.8343242406845093;28.557729721069336;Congo DRC;Nord-Kivu;DAY;Unclassified;CO:2,CO2:2,SO2:3;7;L2_34;
2025-06-25;10.13080883026123;37.12587356567383;Ethiopia;Oromia;DAY;Unclassified;NH3:2;2;L2_35;
2025-06-25;34.175758361816406;52.84390640258789;Iran;Esfahan;DAY;Unclassified;SO2:1;1;L2_36;
2025-06-25;40.133567810058594;55.35173797607422;Turkmenistan;Balkan;DAY;Unclassified;CO2:1,NH3:1,SO2:1;3;L2_37;
2025-06-25;-57.99240112304688;42.656028747558594;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_38;
2025-06-25;37.08008575439453;-89.93058013916016;United States;Missouri;DAY;Unclassified;CO:1;1;L2_39;
2025-06-25;43.90299606323242;-82.2179183959961;United States;Michigan;DAY;Unclassified;HCOOH:2;2;L2_40;
2025-06-25;-22.088876724243164;-20.677865982055664;South Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_41;
2025-06-25;23.325586318969727;-7.644142627716064;Mauritania;Adrar;DAY;Unclassified;CO:7,CO2:11,NH3:5,SO2:7;30;L2_42;
2025-06-25;-29.29963111877441;-74.5204086303711;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_43;
2025-06-26;24.4738826751709;47.60757446289063;Saudi Arabia;Ar Riyad;DAY;fire_type_1;C2H4_1:4,CO2_1:94,CO2_2:56,CO_1:6,CO_3:38,HCOOH_1:3,HNO3_1:84,SO2_3:5,SO2_6:18;308;L3_1;
2025-06-26;16.644060134887695;48.768856048583984;Yemen;Hadramawt;NIGHT;others;HNO3_1:11;11;L3_2;
2025-06-26;19.003257751464844;25.08976554870605;Sudan;North Darfur;DAY;fire_type_1;CO2_1:3,CO_3:3,HCOOH_1:1,SO2_3:7;14;L3_3;
2025-06-26;18.238618850708008;53.57146835327149;Oman;Dhofar;NIGHT;others;HNO3_1:24;24;L3_4;
2025-06-26;27.40877914428711;20.892349243164062;Libya;Al Wahat;DAY;fire_type_1;C2H4_1:9,CO2_1:10,CO2_2:86,CO_1:1,CO_3:11,HNO3_1:13,SO2_3:6,SO2_6:2;138;L3_5;
2025-06-26;24.04336166381836;-7.080929279327393;Mauritania;Tiris Zemmour;DAY;fire_type_1;C2H4_1:4,CO2_1:15,CO2_2:3,CO_1:4,CO_3:9,HCOOH_1:1,HNO3_1:4,SO2_6:1;41;L3_6;
2025-06-26;25.71417617797852;41.10192108154297;Saudi Arabia;Ḥaʼil;DAY;fire_type_1;C2H4_1:1,CO2_1:3,CO2_2:1,CO_3:1,SO2_6:1;7;L3_7;
2025-06-26;29.90631675720215;3.042858123779297;Algeria;Ghardaïa;DAY;fire_type_1;C2H4_1:4,CO2_1:4,CO_1:2,CO_3:1,HCOOH_1:1,HNO3_1:6;18;L3_8;
2025-06-26;50.1164436340332;116.09019470214844;Russian Federation;Zabaykal'ye;DAY;fire;CH3OH_1:1,HCOOH_1:42;43;L3_9;
2025-06-26;59.85813522338867;-122.3242416381836;Canada;British Columbia;DAY;fire_type_1;CO2_1:1,CO_3:1,HCOOH_1:2;4;L3_10;
2025-06-26;24.207908630371094;44.37260818481445;Saudi Arabia;Ar Riyad;NIGHT;Unclassified;HCOOH:2,HNO3:7,CO:1,SO2:4;14;L2_2;
2025-06-26;59.03212738037109;-115.94636535644533;Canada;Alberta;DAY;Unclassified;HCOOH:2;2;L2_3;
2025-06-26;58.87117385864258;50.33533477783203;Russian Federation;Kirov;NIGHT;Unclassified;NH3:2;2;L2_4;
2025-06-26;24.357759475708008;93.02093505859376;India;Manipur;NIGHT;Unclassified;C2H2:1;1;L2_5;
2025-06-26;15.89985466003418;15.657217025756836;Chad;Kanem;DAY;Unclassified;CO:3,CO2:6;9;L2_6;
2025-06-26;26.213512420654297;43.99471282958984;Saudi Arabia;Al Qassim;DAY;Unclassified;C2H4:4,CaCO3:4,HCN:2,HNO3:4,CO:19,CO2:18,NH3:13,SO2:8;72;L2_1;
2025-06-26;22.12885093688965;18.45215606689453;Chad;Tibesti;DAY;Unclassified;SO2:1;1;L2_7;
2025-06-26;30.77954292297364;1.9768602848052976;Algeria;Adrar;DAY;Unclassified;C2H4:1,HCOOH:2,HNO3:2,CO:7,CO2:9,NH3:1;22;L2_8;
2025-06-26;28.746103286743164;18.081966400146484;Libya;Surt;DAY;Unclassified;NH3:1,SO2:1;2;L2_10;
2025-06-26;30.25479316711425;23.19927978515625;Libya;Al Butnan;DAY;Unclassified;NH3:1;1;L2_11;
2025-06-26;-19.094314575195312;-172.60714721679688;South Pacific Ocean;;DAY;Unclassified;HCOOH:2;2;L2_12;
2025-06-26;-39.98582077026367;-88.90277862548828;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_13;
2025-06-26;38.88393783569336;91.2508544921875;China;Xinjiang Uygur;DAY;Unclassified;HNO3:1,CO:8,CO2:7,NH3:2,SO2:9;27;L2_14;
2025-06-26;39.59919738769531;103.21204376220705;China;Nei Mongol;DAY;Unclassified;C2H4:1,HCOOH:2,NH3:3;6;L2_15;
2025-06-26;54.11055374145508;114.98904418945312;Russian Federation;Buryat;DAY;Unclassified;CH3OH:1,HCOOH:9,CO:5,CO2:1;16;L2_16;
2025-06-26;51.40605545043945;129.64630126953125;Russian Federation;Amur;DAY;Unclassified;CH3OH:2;2;L2_17;
2025-06-26;-16.39545249938965;32.49605941772461;Mozambique;Tete;NIGHT;Unclassified;CO2:2,NH3:3;5;L2_18;
2025-06-26;-1.433507800102234;28.092527389526367;Congo DRC;Nord-Kivu;NIGHT;Unclassified;SO2:17;17;L2_19;
2025-06-26;27.547266006469727;-104.2657699584961;Mexico;Chihuahua;DAY;Unclassified;CO2:4;4;L2_20;
2025-06-26;28.845605850219727;63.62686920166016;Pakistan;Balochistan;NIGHT;Unclassified;CaCO3:5,HNO3:1;6;L2_21;
2025-06-26;35.67881393432617;-112.31861877441406;United States;Arizona;DAY;Unclassified;HNO3:2,CO:3,CO2:8;13;L2_22;
2025-06-26;-6.846269607543945;0.1234166026115417;South Atlantic Ocean;;NIGHT;Unclassified;HCOOH:2;2;L2_23;
2025-06-26;18.40067672729492;-6.778750419616699;Mauritania;Hodh ech Chargui;NIGHT;Unclassified;CO:2;2;L2_25;
2025-06-26;31.125423431396484;-0.9926447868347168;Algeria;Béchar;NIGHT;Unclassified;CO2:2;2;L2_9;
2025-06-26;34.71448516845703;-23.97654151916504;North Atlantic Ocean;;DAY;Unclassified;CO2:2;2;L2_26;
2025-06-26;-76.53948974609375;-111.22623443603516;Antarctica;;NIGHT;Unclassified;C2H2:1;1;L2_27;
2025-06-26;23.13955307006836;-7.544733047485352;Mauritania;Adrar;DAY;Unclassified;CO2:3,NH3:4;7;L2_24;
2025-06-26;21.290950775146484;1.950450301170349;Algeria;Adrar;DAY;Unclassified;CO:1,CO2:1;2;L2_28;
2025-06-26;-79.57279205322266;-136.91168212890625;Antarctica;;NIGHT;Unclassified;NH3:2;2;L2_29;
2025-06-26;40.67818069458008;60.16949081420898;Turkmenistan;Daşoguz;DAY;Unclassified;CO:1,CO2:4,NH3:2;7;L2_30;
2025-06-26;27.251541137695312;-81.0546875;United States;Florida;DAY;Unclassified;CO:1;1;L2_31;
2025-06-26;27.55575180053711;-60.434967041015625;North Atlantic Ocean;;DAY;Unclassified;CO2:2;2;L2_32;
2025-06-26;45.179466247558594;127.33789825439452;China;Heilongjiang;NIGHT;Unclassified;HCOOH:2;2;L2_33;
2025-06-26;74.85657501220703;116.88978576660156;Laptev Sea;;DAY;Unclassified;NH3:2;2;L2_34;
2025-06-27;20.126203536987305;31.377418518066406;Sudan;Northern;DAY;fire_type_1;C2H4_1:5,CO2_1:4,CO2_2:2,CO2_3:1,CO_3:8,HCOOH_1:1,HNO3_1:2,SO2_3:10;33;L3_3;
2025-06-27;20.040769577026367;49.52729034423828;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4_1:7,CO2_1:94,CO2_2:11,CO2_3:12,CO_3:29,HCOOH_1:7,HNO3_1:123,SO2_3:1;284;L3_4;
2025-06-27;19.06671142578125;-98.59937286376952;Mexico;Puebla;DAY;extrem;SO2_2 SO2_3 SO2_6 Band_2;4;L3_2;
2025-06-27;27.52096366882324;24.42033195495605;Libya;Al Wahat;DAY;fire_type_1;CO2_1:11,CO2_2:76,CO2_3:4,CO_3:5,HCOOH_1:1,HNO3_1:11,SO2_3:3;111;L3_5;
2025-06-27;28.80778694152832;5.437901973724365;Algeria;Tamanghasset;DAY;fire_type_1;C2H4_1:15,CO2_1:28,CO2_2:3,CO2_3:3,CO_3:10,HCOOH_1:5,HNO3_1:9;73;L3_6;
2025-06-27;31.64594459533692;54.21234130859375;Iran;Yazd;DAY;fire_type_1;C2H4_1:4,CO2_1:24,CO2_2:8,CO2_3:2,CO_3:23,CaCO3_1:3,HCN_1:1,HCOOH_1:5,HNO3_1:16;86;L3_7;
2025-06-27;29.33525848388672;42.43179321289063;Saudi Arabia;Al Hudud ash Shamaliyah;DAY;fire_type_1;C2H4_1:4,CO2_1:2,CO2_2:1,CO_3:2,HNO3_1:2;11;L3_8;
2025-06-27;34.17958450317383;84.58195495605469;China;Xizang;DAY;others;C2H4_1:1,CO2_1:1,CO2_2:2,HNO3_1:1,SO2_3:26;31;L3_11;
2025-06-27;32.309696197509766;70.7312240600586;Pakistan;Khyber-Pakhtunkhwa;DAY;fire;HCOOH_1:5,NH3_3:1;6;L3_10;
2025-06-27;35.00507354736328;38.338623046875;Syria;Hims;DAY;fire_type_1;C2H4_1:9,CO2_1:1,CO2_2:2,CO_3:2;14;L3_9;
2025-06-27;34.75156784057617;78.56053924560547;China;Xinjiang Uygur;DAY;others;CO2_1:1,CO2_2:8,SO2_3:9;18;L3_12;
2025-06-27;34.9340934753418;113.96601104736328;China;Henan;DAY;fire;HCOOH_1:9;9;L3_13;
2025-06-27;36.69077301025391;69.23479461669922;Afghanistan;Takhar;DAY;calcite;CaCO3_1:12,HNO3_1:2,NH3_3:1;15;L3_15;
2025-06-27;38.63579177856445;59.92294692993164;Turkmenistan;Ahal;DAY;fire_type_1;C2H4_1:2,CO2_1:13,CO2_2:31,CO_3:3;49;L3_14;
2025-06-27;40.415672302246094;91.48780059814452;China;Xinjiang Uygur;DAY;fire_type_1;CO2_1:1,CO_3:1,HCOOH_1:2,NH3_3:1,SO2_3:2;7;L3_16;
2025-06-27;43.01260757446289;66.97850036621094;Kazakhstan;Qyzylorda;DAY;fire_type_1;CO2_1:2,CO2_2:5,CO_3:0;7;L3_17;
2025-06-27;49.27742004394531;115.00292205810548;Mongolia;Dornod;DAY;fire;CO2_2:2,HCOOH_1:11,NH3_3:1;14;L3_18;
2025-06-27;52.32783126831055;113.44158935546876;Russian Federation;Zabaykal'ye;NIGHT;extrem;CO_2 CO_3 CO2_1 Band_3;4;L3_1;
2025-06-27;58.34499740600586;129.67062377929688;Russian Federation;Sakha;DAY;fire;HCOOH_1:41;41;L3_19;
2025-06-27;11.751049041748049;-177.4453887939453;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_1;
2025-06-27;13.41677951812744;2.3672499656677246;Niger;Tillabéry;DAY;Unclassified;CO2:2;2;L2_2;
2025-06-27;20.728923797607425;-0.2977288067340851;Mali;Kidal;DAY;Unclassified;C2H4:2,HCOOH:1,HNO3:1,CO:6,CO2:5,SO2:1;16;L2_3;
2025-06-27;25.027708053588867;-10.942709922790527;Mauritania;Tiris Zemmour;DAY;Unclassified;NH3:1;1;L2_4;
2025-06-27;24.05038452148437;12.541486740112305;Libya;Murzuq;DAY;Unclassified;C2H4:3,CO2:4,NH3:3,SO2:4;14;L2_5;
2025-06-27;32.72553634643555;2.7580299377441406;Algeria;Ghardaïa;DAY;Unclassified;C2H2:1,CaCO3:1,CH3OH:1,CO:2,CO2:7;12;L2_6;
2025-06-27;35.449764251708984;-83.99524688720703;United States;Tennessee;DAY;Unclassified;HCOOH:2,NH3:2;4;L2_7;
2025-06-27;39.25553512573242;105.83763885498048;China;Nei Mongol;NIGHT;Unclassified;HCOOH:2;2;L2_9;
2025-06-27;-36.09818649291992;111.2930679321289;Indian Ocean;;DAY;Unclassified;NH3:2;2;L2_10;
2025-06-27;53.61739349365234;121.9196319580078;Russian Federation;Zabaykal'ye;DAY;Unclassified;C2H4:1,CH3OH:1,HCOOH:12;14;L2_11;
2025-06-27;9.9050874710083;43.45501327514648;Somalia;Awdal;DAY;Unclassified;CO2:3;3;L2_12;
2025-06-27;17.10527992248535;36.92356872558594;Sudan;Red Sea;DAY;Unclassified;CO2:1;1;L2_13;
2025-06-27;28.50536727905273;45.27071762084961;Saudi Arabia;Ash-Sharqīyah;DAY;Unclassified;C2H4:3,CaCO3:8,CH3OH:7,HCOOH:2,HNO3:3,CO:18,CO2:18,NH3:14,SO2:14;87;L2_14;
2025-06-27;44.054931640625;69.50363159179688;Kazakhstan;South Kazakhstan;DAY;Unclassified;C2H4:1,CO:1;2;L2_16;
2025-06-27;19.570117950439453;-155.4378662109375;United States;Hawaii;DAY;Unclassified;SO2:1;1;L2_17;
2025-06-27;-61.12334442138672;-9.35625457763672;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_18;
2025-06-27;-45.045352935791016;-168.51193237304688;South Pacific Ocean;;NIGHT;Unclassified;SO2:2;2;L2_19;
2025-06-27;-23.759109497070312;12.968341827392578;South Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_20;
2025-06-27;31.49408912658692;14.36696720123291;Libya;Misratah;DAY;Unclassified;C2H2:1,HNO3:1;2;L2_21;
2025-06-27;-62.61189651489258;-91.10181427001952;Southern Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_22;
2025-06-27;-16.624555587768555;-92.23453521728516;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_23;
2025-06-27;39.81608200073242;106.68826293945312;China;Nei Mongol;DAY;Unclassified;HCOOH:1,HNO3:1,CO:2,CO2:1,NH3:5;10;L2_8;
2025-06-27;41.47417449951172;93.17469024658205;China;Xinjiang Uygur;DAY;Unclassified;NH3:3,SO2:2;5;L2_24;
2025-06-27;60.8979377746582;42.493900299072266;Russian Federation;Arkhangel'sk;DAY;Unclassified;NH3:2;2;L2_25;
2025-06-27;1.2858399152755735;-179.9928436279297;North Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_26;
2025-06-27;1.5416098833084106;179.6690673828125;North Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_27;
2025-06-27;30.836301803588867;-10.45853042602539;North Atlantic Ocean;;NIGHT;Unclassified;C2H4:1;1;L2_28;
2025-06-27;-6.954589366912842;-42.88113021850586;Brazil;Piauí;NIGHT;Unclassified;CO:1;1;L2_29;
2025-06-27;25.61083030700684;51.92340087890625;Persian Gulf;;NIGHT;Unclassified;CaCO3:11,HCOOH:3,HNO3:18,CO2:2,NH3:1,SO2:13;48;L2_15;
2025-06-27;24.93933486938477;-29.069307327270508;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_30;
2025-06-27;-1.4830055236816406;28.65648651123047;Congo DRC;Nord-Kivu;NIGHT;Unclassified;SO2:7;7;L2_31;
2025-06-27;40.12308883666992;30.231504440307617;Turkiye;Bilecik;NIGHT;Unclassified;NH3:1;1;L2_32;
2025-06-27;60.026649475097656;-121.56271362304688;Canada;Northwest Territories;DAY;Unclassified;HCOOH:7,CO:2,NH3:7;16;L2_33;
2025-06-27;35.04561233520508;78.21562194824219;China;Xinjiang Uygur;DAY;Unclassified;CO2:2,SO2:2;4;L2_34;
2025-06-27;37.3424072265625;84.65721893310547;China;Xinjiang Uygur;DAY;Unclassified;SO2:2;2;L2_35;
2025-06-27;38.14529800415039;73.67350006103516;Tajikistan;Gorno-Badakhshan;DAY;Unclassified;CO2:1,SO2:1;2;L2_36;
2025-06-27;40.38944625854492;78.1777114868164;China;Xinjiang Uygur;DAY;Unclassified;HNO3:2;2;L2_37;
2025-06-27;23.23348045349121;-107.3196258544922;North Pacific Ocean;;DAY;Unclassified;HCOOH:1,CO2:1;2;L2_38;
2025-06-27;26.395437240600582;-102.87802124023438;Mexico;Coahuila;DAY;Unclassified;CO2:1;1;L2_39;
2025-06-27;38.09505081176758;-108.6633758544922;United States;Colorado;DAY;Unclassified;CO2:1;1;L2_40;
2025-06-27;75.2569808959961;-86.06905364990234;Canada;Nunavut;DAY;Unclassified;HNO3:1;1;L2_41;
2025-06-27;79.50328063964844;-75.29204559326172;Canada;Nunavut;DAY;Unclassified;NH3:2;2;L2_42;
2025-06-27;-65.74931335449219;-70.14856719970703;Southern Ocean;;NIGHT;Unclassified;HNO3:3;3;L2_43;
2025-06-27;55.04033660888672;-40.1465072631836;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_44;
2025-06-27;35.437042236328125;-116.38794708251952;United States;California;DAY;Unclassified;C2H4:1,HNO3:4,CO:3,CO2:1;9;L2_45;
2025-06-28;-67.31922149658203;-60.89155578613281;Southern Ocean;;NIGHT;fire_type_2;C2H2_1:213,C2H4_1:15,HCN_1:42,HCOOH_1:23,HNO3_1:1,NH3_3:1;295;L3_3;
2025-06-28;19.398826599121094;52.47309494018555;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4_1:2,CO2_1:39,CO_3:9,HCOOH_1:8,HNO3_1:59;117;L3_9;
2025-06-28;24.60566139221192;30.74383354187012;Egypt;Al Wadi al Jadid;DAY;fire_type_1;C2H4_1:3,CO2_1:21,CO2_2:65,CO_3:12,HCOOH_1:2,HNO3_1:2,SO2_3:8;113;L3_7;
2025-06-28;16.866613388061523;25.78919982910156;Sudan;North Darfur;DAY;fire_type_1;CO2_1:1,CO_3:1,HCOOH_1:5;7;L3_5;
2025-06-28;25.974912643432617;9.32873821258545;Algeria;Illizi;DAY;fire_type_1;C2H4_1:6,CO2_1:29,CO2_2:35,CO_3:24,HNO3_1:14,SO2_3:40;148;L3_4;
2025-06-28;19.65398406982422;6.528898239135742;Niger;Agadez;DAY;fire_type_1;CO2_1:2,CO2_2:2,CO_3:4,SO2_3:2;10;L3_10;
2025-06-28;22.58269691467285;46.42139053344727;Saudi Arabia;Ar Riyad;DAY;others;HNO3_1:7;7;L3_11;
2025-06-28;21.99399948120117;17.719770431518555;Chad;Tibesti;DAY;extrem;CH3OH_1 CO_3 Band_1 Band_2 Band_3;5;L3_1;
2025-06-28;24.46525955200196;38.11021423339844;Saudi Arabia;Al Madinah;DAY;fire_type_1;CO2_2:2,CO_3:2;4;L3_19;
2025-06-28;28.39725685119629;45.47574996948242;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4_1:1,CO2_1:3,CO_3:6,HNO3_1:2;12;L3_12;
2025-06-28;31.89447593688965;40.67633438110352;Iraq;Al-Anbar;DAY;fire_type_1;C2H4_1:13,CO2_1:18,CO2_2:13,CO_3:12,HCOOH_1:1,HNO3_1:2,NH3_3:1,SO2_3:6;66;L3_13;
2025-06-28;34.06380081176758;59.67662811279297;Iran;South Khorasan;DAY;fire_type_1;CO2_1:35,CO2_2:42,CO_3:12,CaCO3_1:16,HCOOH_1:3,HNO3_1:13,SO2_3:1;122;L3_14;
2025-06-28;29.341873168945312;49.00262069702149;Persian Gulf;;NIGHT;others;SO2_6:10;10;L3_6;
2025-06-28;30.713966369628903;70.94763946533203;Pakistan;Punjab;DAY;fire;CO2_2:6,HCOOH_1:9;15;L3_15;
2025-06-28;37.24018096923828;82.87372589111328;China;Xinjiang Uygur;DAY;fire_type_1;CO2_1:76,CO2_2:40,CO_3:4,CaCO3_1:9,HCOOH_1:1,HNO3_1:5,SO2_2:8,SO2_3:13;156;L3_16;
2025-06-28;36.70980453491211;-116.69705200195312;United States;Nevada;DAY;fire_type_1;CO2_1:6,CO2_2:4,CO_1:4,CO_3:4,HCOOH_1:1,NH3_3:2;21;L3_17;
2025-06-28;31.869155883789062;64.69721221923828;Afghanistan;Hilmand;NIGHT;others;CaCO3_1:2,HNO3_1:5,Surf_2:1;8;L3_8;
2025-06-28;52.50249481201172;136.49803161621094;Russian Federation;Khabarovsk;DAY;fire;HCOOH_1:7;7;L3_18;
2025-06-28;63.69127655029297;-136.8641815185547;Canada;Yukon;DAY;extrem;CO_1 CO_2 CO_3 CO2_1 Band_3;5;L3_2;
2025-06-28;-11.612417221069336;4.6068291664123535;South Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_1;
2025-06-28;27.07245635986328;4.531339168548584;Algeria;Tamanghasset;DAY;Unclassified;C2H4:5,CH3OH:1,HCOOH:1,HNO3:4,CO:13,CO2:13,NH3:4,SO2:12;53;L2_2;
2025-06-28;23.95010757446289;-11.49145221710205;Mauritania;Tiris Zemmour;DAY;Unclassified;C2H4:1,CH3OH:1,CO:5,CO2:2;9;L2_4;
2025-06-28;46.87964630126953;9.262046813964844;Switzerland;Graubünden;DAY;Unclassified;NH3:2;2;L2_5;
2025-06-28;-1.5893256664276123;28.519577026367188;Congo DRC;Nord-Kivu;DAY;Unclassified;SO2:3;3;L2_6;
2025-06-28;20.40717124938965;28.44209671020508;Sudan;Northern;DAY;Unclassified;CO:5,CO2:7,NH3:3,SO2:3;18;L2_7;
2025-06-28;28.953989028930664;52.86248779296875;Iran;Fars;DAY;Unclassified;C2H2:1,C2H4:4,CaCO3:2,CH3OH:8,HCN:1,HNO3:2,CO:18,CO2:2,NH3:13,SO2:6;57;L2_9;
2025-06-28;36.74738693237305;35.73551940917969;Mediterranean Sea - Eastern Basin;;DAY;Unclassified;CO2:1,NH3:1,SO2:3;5;L2_11;
2025-06-28;46.01632308959961;43.859825134277344;Russian Federation;Kalmyk;DAY;Unclassified;CO2:2;2;L2_12;
2025-06-28;-27.62559700012207;64.082763671875;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_13;
2025-06-28;27.58743476867676;66.23481750488281;Pakistan;Balochistan;NIGHT;Unclassified;HCOOH:4,NH3:1;5;L2_10;
2025-06-28;28.55323982238769;-111.14801025390624;Mexico;Sonora;DAY;Unclassified;CO:1;1;L2_14;
2025-06-28;36.598480224609375;-113.79933166503906;United States;Arizona;DAY;Unclassified;C2H4:1,CH3OH:1,CO:3,CO2:4,NH3:2,SO2:3;14;L2_15;
2025-06-28;75.40087127685547;-88.89356231689453;Canada;Nunavut;DAY;Unclassified;C2H4:1,HNO3:3;4;L2_16;
2025-06-28;35.298072814941406;111.21722412109376;China;Shanxi;DAY;Unclassified;HCOOH:3,NH3:1;4;L2_17;
2025-06-28;45.40109252929688;110.50999450683594;Mongolia;Dornogovi;DAY;Unclassified;HCOOH:10,CO:7,CO2:5,NH3:9;31;L2_18;
2025-06-28;52.82076644897461;-88.99803924560547;Canada;Ontario;NIGHT;Unclassified;CO:1;1;L2_19;
2025-06-28;54.22467803955078;131.7953338623047;Russian Federation;Khabarovsk;DAY;Unclassified;HCOOH:8;8;L2_20;
2025-06-28;-5.33345890045166;-13.168129920959473;South Atlantic Ocean;;NIGHT;Unclassified;CO:1,NH3:4;5;L2_21;
2025-06-28;-74.47737121582031;177.47708129882812;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_22;
2025-06-28;-71.12799072265625;-58.74680709838867;Southern Ocean;;NIGHT;Unclassified;CH3OH:1,HNO3:1,NH3:1;3;L2_23;
2025-06-28;-22.674522399902344;163.26007080078125;Coral Sea;;NIGHT;Unclassified;CH3OH:2;2;L2_24;
2025-06-28;5.643588066101074;-51.60073471069336;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_25;
2025-06-28;19.37360954284668;-155.59214782714844;United States;Hawaii;DAY;Unclassified;CO2:1;1;L2_26;
2025-06-28;28.184757232666016;30.79707145690918;Egypt;Al Minya;NIGHT;Unclassified;CaCO3:1;1;L2_8;
